page,path,title,title_len,description,desc_len,keywords,has_keywords,title_status,desc_status
404.html,..\GOSTy_c2\static\404.html,Страница не найдена - GOSTy,27,Страница не найдена. Вернитесь на главную страницу GOSTy или воспользуйтесь поиском для проверки документов на соответствие ГОСТ.,129,,False,TOO_SHORT,OK
ai-analysis.html,..\GOSTy_c2\static\ai-analysis.html,Интеллектуальный анализ текста | GOSTy,38,"Интеллектуальный анализ текста с помощью технологий искусственного интеллекта - проверка на соответствие деловому стилю, однозначность и когнитивную нагрузку",157,"искусственный интеллект, анализ текста, деловой стиль, когнитивное восприятие, однозначность, проверка документов, ИИ",True,TOO_SHORT,OK
ai-future-normcontrol.html,..\GOSTy_c2\static\ai-future-normcontrol.html,ИИ для нормоконтроля: будущее проверки документов уже здесь | GOSTy,67,"Как искусственный интеллект революционизирует нормоконтроль. ИИ для проверки документов на ГОСТ, автоматизация нормоконтроля, будущее документооборота.",151,"ии для нормоконтроля, искусственный интеллект проверка документов, автоматизация нормоконтроля, ИИ ГОСТ, будущее документооборота",True,OK,OK
automatic-document-check.html,..\GOSTy_c2\static\automatic-document-check.html,Автоматическая проверка документов: революция в нормоконтроле 2025 | GOSTy,74,"Автоматическая проверка документов на соответствие ГОСТ с помощью ИИ. Программы для проверки документов, сервисы онлайн проверки. Полное руководство 2025.",154,"автоматическая проверка документов, программа для проверки документов, проверка документа на соответствие гост онлайн, автоматическая проверка документов docx",True,OK,OK
bibliography-gost.html,..\GOSTy_c2\static\bibliography-gost.html,Оформление списка литературы по ГОСТ 7.1-2003 - Примеры и правила | GOSTy,73,"Правила оформления библиографического списка по ГОСТ 7.1-2003. Примеры оформления книг, статей, интернет-ресурсов, диссертаций.",127,"список литературы ГОСТ, библиография ГОСТ 7.1-2003, оформление источников, библиографическое описание",True,OK,OK
chat.html,..\GOSTy_c2\static\chat.html,GOSTy Chat - Чат с ИИ помощником,32,,0,,False,TOO_SHORT,TOO_SHORT
check.html,..\GOSTy_c2\static\check.html,Проверка документа на соответствие ГОСТ онлайн - Автоматический нормоконтроль | GOSTy,85,Проверьте документ на соответствие ГОСТ онлайн за 2 минуты. Автоматическая проверка документов DOCX на нормоконтроль. Бесплатно и быстро.,137,"проверка документа на соответствие гост онлайн, проверка документов программа, автоматическая проверка документов docx, нормоконтроль онлайн",True,OK,OK
colloboration.html,..\GOSTy_c2\static\colloboration.html,GOSTy - Сотрудничество,22,"Сотрудничество с сервисом GOSTy. Узнайте о нашей бизнес-модели, возможностях интеграции и экономической эффективности внедрения системы.",136,"нормоконтроль, сотрудничество, интеграция, проверка ГОСТ, B2B, автоматическая проверка, бизнес-модель",True,TOO_SHORT,OK
diploma-formatting.html,..\GOSTy_c2\static\diploma-formatting.html,Оформление дипломной работы по ГОСТ 2025 - Требования и примеры | GOSTy,71,"Полное руководство по оформлению дипломной работы по ГОСТ 7.32-2017. Титульный лист, содержание, введение, заключение, список литературы - все требования с примерами.",166,"оформление дипломной работы, ГОСТ дипломная работа, титульный лист диплома, содержание диплома, введение дипломной работы, заключение диплома, список литературы диплом",True,OK,OK
faq.html,..\GOSTy_c2\static\faq.html,Часто задаваемые вопросы о ГОСТ и нормконтроле документов | GOSTy,65,"Ответы на популярные вопросы об оформлении документов по ГОСТ. Требования к шрифтам, полям, нумерации, библиографии.",116,"FAQ ГОСТ, вопросы оформление документов, помощь ГОСТ, консультации по оформлению, нормконтроль вопросы",True,OK,TOO_SHORT
google1e0151116e608a2e.html,..\GOSTy_c2\static\google1e0151116e608a2e.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
gost-requirements.html,..\GOSTy_c2\static\gost-requirements.html,Требования ГОСТ к оформлению документов - Полное руководство | GOSTy,68,"Подробное руководство по требованиям ГОСТ 7.32-2017, ГОСТ 2.105-95 к оформлению документов. Шрифты, отступы, заголовки, таблицы, рисунки - все требования в одном месте.",168,"ГОСТ 7.32-2017, ГОСТ 2.105-95, требования к оформлению, шрифт Times New Roman, отступы, заголовки, нумерация страниц, оформление таблиц",True,OK,OK
index.html,..\GOSTy_c2\static\index.html,GOSTy - Автоматическая проверка документов на ГОСТ | ИИ нормоконтроль 2025,74,"Автоматическая проверка документов на ГОСТ с помощью ИИ. Проверьте диплом, курсовую за 2 минуты. Программа для проверки документов онлайн. Бесплатно!",149,"нормоконтроль, нормконтроль, проверка ГОСТ, оформление документов, автоматическая проверка, ГОСТ 2.105-2019, ГОСТ 7.32-2017, диссертация, курсовая, диплом",True,OK,OK
meta-tags.html,..\GOSTy_c2\static\meta-tags.html,GOSTy - Онлайн проверка документов на соответствие ГОСТ стандартам | Бесплатный сервис,86,"Бесплатная онлайн проверка документов DOCX на соответствие ГОСТ стандартам. Автоматический анализ форматирования, структуры и оформления документов. Подробный отчет с рекомендациями.",182,"ГОСТ, проверка документов, DOCX, стандарты оформления, дипломная работа, курсовая, диссертация, научные работы, форматирование документов, онлайн проверка",True,OK,OK
my-goals.html,..\GOSTy_c2\static\my-goals.html,Мои цели и миссия проекта GOSTy | Нормконтроль.рф,49,Философия и цели проекта GOSTy - как я меняю подход к проверке документов на соответствие ГОСТ и делаю нормоконтроль доступным для всех,135,"нормоконтроль, миссия, цели проекта, ГОСТ, проверка документов, автоматизация нормоконтроля",True,TOO_SHORT,OK
report-example.html,..\GOSTy_c2\static\report-example.html,Отчет о проверке документов на соответствие стандартам - GOSTY,62,,0,,False,OK,TOO_SHORT
yandex_0f0b471a854c7573.html,..\GOSTy_c2\static\yandex_0f0b471a854c7573.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
10-errors-diploma-2025.html,..\GOSTy_c2\static\blog\10-errors-diploma-2025.html,10 критических ошибок в оформлении дипломов 2025 - Как избежать | GOSTy,71,"Топ-10 самых частых ошибок в оформлении дипломных работ по ГОСТ 2025. Узнайте, как избежать этих проблем и пройти нормоконтроль с первого раза.",143,"ошибки в дипломе, оформление диплома 2025, ГОСТ диплом, нормоконтроль диплома, типичные ошибки ГОСТ",True,OK,OK
auth.html,..\GOSTy_c2\static\templates\auth.html,Авторизация - Normify,21,,0,,False,TOO_SHORT,TOO_SHORT
index.html,..\GOSTy_c2\static\templates\index.html,GOSTy - Проверка документов на соответствие ГОСТ,48,,0,,False,TOO_SHORT,TOO_SHORT
main.html,..\GOSTy_c2\static\templates\main.html,GOSTy - Проверка документов на соответствие ГОСТ,48,,0,,False,TOO_SHORT,TOO_SHORT
report.html,..\GOSTy_c2\static\templates\report.html,{{ title }} - GOSTY,19,,0,,False,TOO_SHORT,TOO_SHORT
404.html,..\GOSTy_c2(stable)\static\404.html,Страница не найдена - GOSTy,27,Страница не найдена. Вернитесь на главную страницу GOSTy или воспользуйтесь поиском для проверки документов на соответствие ГОСТ.,129,,False,TOO_SHORT,OK
ai-analysis.html,..\GOSTy_c2(stable)\static\ai-analysis.html,Интеллектуальный анализ текста | GOSTy,38,"Интеллектуальный анализ текста с помощью технологий искусственного интеллекта - проверка на соответствие деловому стилю, однозначность и когнитивную нагрузку",157,"искусственный интеллект, анализ текста, деловой стиль, когнитивное восприятие, однозначность, проверка документов, ИИ",True,TOO_SHORT,OK
ai-future-normcontrol.html,..\GOSTy_c2(stable)\static\ai-future-normcontrol.html,ИИ для нормоконтроля: будущее проверки документов уже здесь | GOSTy,67,"Как искусственный интеллект революционизирует нормоконтроль. ИИ для проверки документов на ГОСТ, автоматизация нормоконтроля, будущее документооборота.",151,"ии для нормоконтроля, искусственный интеллект проверка документов, автоматизация нормоконтроля, ИИ ГОСТ, будущее документооборота",True,OK,OK
automatic-document-check.html,..\GOSTy_c2(stable)\static\automatic-document-check.html,Автоматическая проверка документов: революция в нормоконтроле 2025 | GOSTy,74,"Автоматическая проверка документов на соответствие ГОСТ с помощью ИИ. Программы для проверки документов, сервисы онлайн проверки. Полное руководство 2025.",154,"автоматическая проверка документов, программа для проверки документов, проверка документа на соответствие гост онлайн, автоматическая проверка документов docx",True,OK,OK
bibliography-gost.html,..\GOSTy_c2(stable)\static\bibliography-gost.html,Оформление списка литературы по ГОСТ 7.1-2003 - Примеры и правила | GOSTy,73,"Правила оформления библиографического списка по ГОСТ 7.1-2003. Примеры оформления книг, статей, интернет-ресурсов, диссертаций.",127,"список литературы ГОСТ, библиография ГОСТ 7.1-2003, оформление источников, библиографическое описание",True,OK,OK
chat.html,..\GOSTy_c2(stable)\static\chat.html,GOSTy Chat - Чат с ИИ помощником,32,,0,,False,TOO_SHORT,TOO_SHORT
check.html,..\GOSTy_c2(stable)\static\check.html,Проверка документа на соответствие ГОСТ онлайн - Автоматический нормоконтроль | GOSTy,85,Проверьте документ на соответствие ГОСТ онлайн за 2 минуты. Автоматическая проверка документов DOCX на нормоконтроль. Бесплатно и быстро.,137,"проверка документа на соответствие гост онлайн, проверка документов программа, автоматическая проверка документов docx, нормоконтроль онлайн",True,OK,OK
colloboration.html,..\GOSTy_c2(stable)\static\colloboration.html,GOSTy - Сотрудничество,22,"Сотрудничество с сервисом GOSTy. Узнайте о нашей бизнес-модели, возможностях интеграции и экономической эффективности внедрения системы.",136,"нормоконтроль, сотрудничество, интеграция, проверка ГОСТ, B2B, автоматическая проверка, бизнес-модель",True,TOO_SHORT,OK
diploma-formatting.html,..\GOSTy_c2(stable)\static\diploma-formatting.html,Оформление дипломной работы по ГОСТ 2025 - Требования и примеры | GOSTy,71,"Полное руководство по оформлению дипломной работы по ГОСТ 7.32-2017. Титульный лист, содержание, введение, заключение, список литературы - все требования с примерами.",166,"оформление дипломной работы, ГОСТ дипломная работа, титульный лист диплома, содержание диплома, введение дипломной работы, заключение диплома, список литературы диплом",True,OK,OK
faq.html,..\GOSTy_c2(stable)\static\faq.html,Часто задаваемые вопросы о ГОСТ и нормконтроле документов | GOSTy,65,"Ответы на популярные вопросы об оформлении документов по ГОСТ. Требования к шрифтам, полям, нумерации, библиографии.",116,"FAQ ГОСТ, вопросы оформление документов, помощь ГОСТ, консультации по оформлению, нормконтроль вопросы",True,OK,TOO_SHORT
google1e0151116e608a2e.html,..\GOSTy_c2(stable)\static\google1e0151116e608a2e.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
gost-requirements.html,..\GOSTy_c2(stable)\static\gost-requirements.html,Требования ГОСТ к оформлению документов - Полное руководство | GOSTy,68,"Подробное руководство по требованиям ГОСТ 7.32-2017, ГОСТ 2.105-95 к оформлению документов. Шрифты, отступы, заголовки, таблицы, рисунки - все требования в одном месте.",168,"ГОСТ 7.32-2017, ГОСТ 2.105-95, требования к оформлению, шрифт Times New Roman, отступы, заголовки, нумерация страниц, оформление таблиц",True,OK,OK
index.html,..\GOSTy_c2(stable)\static\index.html,GOSTy - Автоматическая проверка документов на ГОСТ | ИИ нормоконтроль 2025,74,"Автоматическая проверка документов на ГОСТ с помощью ИИ. Проверьте диплом, курсовую за 2 минуты. Программа для проверки документов онлайн. Бесплатно!",149,"нормоконтроль, нормконтроль, проверка ГОСТ, оформление документов, автоматическая проверка, ГОСТ 2.105-2019, ГОСТ 7.32-2017, диссертация, курсовая, диплом",True,OK,OK
meta-tags.html,..\GOSTy_c2(stable)\static\meta-tags.html,GOSTy - Онлайн проверка документов на соответствие ГОСТ стандартам | Бесплатный сервис,86,"Бесплатная онлайн проверка документов DOCX на соответствие ГОСТ стандартам. Автоматический анализ форматирования, структуры и оформления документов. Подробный отчет с рекомендациями.",182,"ГОСТ, проверка документов, DOCX, стандарты оформления, дипломная работа, курсовая, диссертация, научные работы, форматирование документов, онлайн проверка",True,OK,OK
my-goals.html,..\GOSTy_c2(stable)\static\my-goals.html,Мои цели и миссия проекта GOSTy | Нормконтроль.рф,49,Философия и цели проекта GOSTy - как я меняю подход к проверке документов на соответствие ГОСТ и делаю нормоконтроль доступным для всех,135,"нормоконтроль, миссия, цели проекта, ГОСТ, проверка документов, автоматизация нормоконтроля",True,TOO_SHORT,OK
report-example.html,..\GOSTy_c2(stable)\static\report-example.html,Отчет о проверке документов на соответствие стандартам - GOSTY,62,,0,,False,OK,TOO_SHORT
yandex_0f0b471a854c7573.html,..\GOSTy_c2(stable)\static\yandex_0f0b471a854c7573.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
10-errors-diploma-2025.html,..\GOSTy_c2(stable)\static\blog\10-errors-diploma-2025.html,10 критических ошибок в оформлении дипломов 2025 - Как избежать | GOSTy,71,"Топ-10 самых частых ошибок в оформлении дипломных работ по ГОСТ 2025. Узнайте, как избежать этих проблем и пройти нормоконтроль с первого раза.",143,"ошибки в дипломе, оформление диплома 2025, ГОСТ диплом, нормоконтроль диплома, типичные ошибки ГОСТ",True,OK,OK
auth.html,..\GOSTy_c2(stable)\static\templates\auth.html,Авторизация - Normify,21,,0,,False,TOO_SHORT,TOO_SHORT
index.html,..\GOSTy_c2(stable)\static\templates\index.html,GOSTy - Проверка документов на соответствие ГОСТ,48,,0,,False,TOO_SHORT,TOO_SHORT
main.html,..\GOSTy_c2(stable)\static\templates\main.html,GOSTy - Проверка документов на соответствие ГОСТ,48,,0,,False,TOO_SHORT,TOO_SHORT
report.html,..\GOSTy_c2(stable)\static\templates\report.html,{{ title }} - GOSTY,19,,0,,False,TOO_SHORT,TOO_SHORT
global_graph_20251024_073419.html,..\GOSTy_index\global_graph_20251024_073419.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
gost_2_105_custom_graph_visualization_custom.html,..\GOSTy_index\gost_2_105_custom_graph_visualization_custom.html,Graph Visualization - gost_2_105_custom,39,,0,,False,TOO_SHORT,TOO_SHORT
gost_2_105_graph_visualization.html,..\GOSTy_index\gost_2_105_graph_visualization.html,Graph Visualization - gost_2_105,32,,0,,False,TOO_SHORT,TOO_SHORT
gost_2_105_improved_enhanced_graph_visualization.html,..\GOSTy_index\gost_2_105_improved_enhanced_graph_visualization.html,Enhanced Graph Visualization - gost_2_105_improved,50,,0,,False,OK,TOO_SHORT
gost_2_105_restored_graph_20251022_174153.html,..\GOSTy_index\gost_2_105_restored_graph_20251022_174153.html,Восстановленный граф ГОСТ 2.105-2019,36,,0,,False,TOO_SHORT,TOO_SHORT
gost_2_105_simple_graph_20251022_175908.html,..\GOSTy_index\gost_2_105_simple_graph_20251022_175908.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
gost_2_105_simple_graph_20251022_195449.html,..\GOSTy_index\gost_2_105_simple_graph_20251022_195449.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
gost_2_105_without_format_enhanced_graph_visualization.html,..\GOSTy_index\gost_2_105_without_format_enhanced_graph_visualization.html,Enhanced Graph Visualization - gost_2_105_without_format,56,,0,,False,OK,TOO_SHORT
gost_2_105_with_format_enhanced_graph_visualization.html,..\GOSTy_index\gost_2_105_with_format_enhanced_graph_visualization.html,Enhanced Graph Visualization - gost_2_105_with_format,53,,0,,False,OK,TOO_SHORT
multi_gost_combined_enhanced_graph_visualization.html,..\GOSTy_index\multi_gost_combined_enhanced_graph_visualization.html,Enhanced Multi-GOST Graph Visualization,39,,0,,False,TOO_SHORT,TOO_SHORT
multi_gost_fixed_20251024_075732.html,..\GOSTy_index\multi_gost_fixed_20251024_075732.html,Multi-GOST Fixed Graph Visualization,36,,0,,False,TOO_SHORT,TOO_SHORT
multi_gost_fixed_20251024_080317.html,..\GOSTy_index\multi_gost_fixed_20251024_080317.html,Multi-GOST Fixed Graph Visualization,36,,0,,False,TOO_SHORT,TOO_SHORT
neo4j_graph_20251024_081951.html,..\GOSTy_index\neo4j_graph_20251024_081951.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
neo4j_graph_visualization.html,..\GOSTy_index\neo4j_graph_visualization.html,Neo4j Graph Visualization,25,,0,,False,TOO_SHORT,TOO_SHORT
JDH.html,..\height_by_zadv\JDH.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
JEW.html,..\height_by_zadv\JEW.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
JMN.html,..\height_by_zadv\JMN.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
JNB.html,..\height_by_zadv\JNB.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
JNB_blue.html,..\height_by_zadv\JNB_blue.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
JNB_gold.html,..\height_by_zadv\JNB_gold.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
JNB_lime.html,..\height_by_zadv\JNB_lime.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
JNB_red.html,..\height_by_zadv\JNB_red.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
JND.html,..\height_by_zadv\JND.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
JNG1&JNA.html,..\height_by_zadv\JNG1&JNA.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
JNG1&JNA_blue.html,..\height_by_zadv\JNG1&JNA_blue.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
JNG1&JNA_gold.html,..\height_by_zadv\JNG1&JNA_gold.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
JNG1&JNA_lime.html,..\height_by_zadv\JNG1&JNA_lime.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
JNG1&JNA_red.html,..\height_by_zadv\JNG1&JNA_red.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
JNG2.html,..\height_by_zadv\JNG2.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
KAA.html,..\height_by_zadv\KAA.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
KAB.html,..\height_by_zadv\KAB.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
KBA.html,..\height_by_zadv\KBA.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
KBB.html,..\height_by_zadv\KBB.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
KBB_blue.html,..\height_by_zadv\KBB_blue.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
KBB_gold.html,..\height_by_zadv\KBB_gold.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
KBB_lime.html,..\height_by_zadv\KBB_lime.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
KBB_red.html,..\height_by_zadv\KBB_red.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
KBC1.html,..\height_by_zadv\KBC1.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
KBC2.html,..\height_by_zadv\KBC2.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
KBE.html,..\height_by_zadv\KBE.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
KTA.html,..\height_by_zadv\KTA.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
KTP.html,..\height_by_zadv\KTP.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
Messenger BotAPI.html,..\Inside_messenger_bot\Messenger BotAPI.html,Messenger BotAPI,16,,0,,False,TOO_SHORT,TOO_SHORT
isapi.html,..\int&gracia\.venv\Lib\site-packages\isapi\doc\isapi.html,Introduction to Python ISAPI support,36,,0,,False,TOO_SHORT,TOO_SHORT
external.html,..\int&gracia\.venv\Lib\site-packages\setuptools\tests\indexes\test_links_priority\external.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
index.html,..\int&gracia\.venv\Lib\site-packages\setuptools\tests\indexes\test_links_priority\simple\foobar\index.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
index.html,..\int&gracia\.venv\Lib\site-packages\tornado\test\static\dir\index.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
utf8.html,..\int&gracia\.venv\Lib\site-packages\tornado\test\templates\utf8.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
readme.html,..\int&gracia\.venv\Lib\site-packages\win32com\readme.html,win32com Readme,15,,0,,False,TOO_SHORT,TOO_SHORT
COM_Records.html,..\int&gracia\.venv\Lib\site-packages\win32com\HTML\COM_Records.html,COM Record Support,18,,0,,False,TOO_SHORT,TOO_SHORT
docindex.html,..\int&gracia\.venv\Lib\site-packages\win32com\HTML\docindex.html,win32com Documentation Index,28,,0,,False,TOO_SHORT,TOO_SHORT
GeneratedSupport.html,..\int&gracia\.venv\Lib\site-packages\win32com\HTML\GeneratedSupport.html,Generated Python COM Support,28,,0,,False,TOO_SHORT,TOO_SHORT
index.html,..\int&gracia\.venv\Lib\site-packages\win32com\HTML\index.html,win32com,8,,0,,False,TOO_SHORT,TOO_SHORT
misc.html,..\int&gracia\.venv\Lib\site-packages\win32com\HTML\misc.html,Misc win32com Stuff,19,,0,,False,TOO_SHORT,TOO_SHORT
package.html,..\int&gracia\.venv\Lib\site-packages\win32com\HTML\package.html,The win32com package,20,,0,,False,TOO_SHORT,TOO_SHORT
PythonCOM.html,..\int&gracia\.venv\Lib\site-packages\win32com\HTML\PythonCOM.html,Untitled,8,,0,,False,TOO_SHORT,TOO_SHORT
QuickStartClientCom.html,..\int&gracia\.venv\Lib\site-packages\win32com\HTML\QuickStartClientCom.html,Quick Start to Client side COM and Python,41,,0,,False,TOO_SHORT,TOO_SHORT
QuickStartServerCom.html,..\int&gracia\.venv\Lib\site-packages\win32com\HTML\QuickStartServerCom.html,Quick Start to Server Side COM and Python,41,,0,,False,TOO_SHORT,TOO_SHORT
variant.html,..\int&gracia\.venv\Lib\site-packages\win32com\HTML\variant.html,win32com.client.VARIANT,23,,0,,False,TOO_SHORT,TOO_SHORT
test.html,..\int&gracia\.venv\Lib\site-packages\win32comext\axscript\Demos\client\asp\interrupt\test.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
test1.html,..\int&gracia\.venv\Lib\site-packages\win32comext\axscript\Demos\client\asp\interrupt\test1.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
xref-EMT_Validator.html,..\int&gracia\build\EMT_Validator\xref-EMT_Validator.html,"modulegraph cross reference for emt_validator.py, pyi_rth_inspect.py, pyi_rth_multiprocessing.py, pyi_rth_pkgutil.py, pyi_rth_setuptools.py",139,,0,,False,OK,TOO_SHORT
external.html,..\ippd_table_creator\.venv\Lib\site-packages\setuptools\tests\indexes\test_links_priority\external.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
index.html,..\ippd_table_creator\.venv\Lib\site-packages\setuptools\tests\indexes\test_links_priority\simple\foobar\index.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
xref-UI.html,..\ippd_table_creator\build\UI\xref-UI.html,"modulegraph cross reference for UI.py, pyi_rth__tkinter.py, pyi_rth_inspect.py, pyi_rth_multiprocessing.py, pyi_rth_pkgres.py, pyi_rth_pkgutil.py",145,,0,,False,OK,TOO_SHORT
xref-main.html,..\KKS_finder\build\main\xref-main.html,"modulegraph cross reference for main.py, pyi_rth_inspect.py",59,,0,,False,OK,TOO_SHORT
isapi.html,..\kolizeich\.venv\Lib\site-packages\isapi\doc\isapi.html,Introduction to Python ISAPI support,36,,0,,False,TOO_SHORT,TOO_SHORT
external.html,..\kolizeich\.venv\Lib\site-packages\setuptools\tests\indexes\test_links_priority\external.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
index.html,..\kolizeich\.venv\Lib\site-packages\setuptools\tests\indexes\test_links_priority\simple\foobar\index.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
readme.html,..\kolizeich\.venv\Lib\site-packages\win32com\readme.html,win32com Readme,15,,0,,False,TOO_SHORT,TOO_SHORT
GeneratedSupport.html,..\kolizeich\.venv\Lib\site-packages\win32com\HTML\GeneratedSupport.html,Generated Python COM Support,28,,0,,False,TOO_SHORT,TOO_SHORT
index.html,..\kolizeich\.venv\Lib\site-packages\win32com\HTML\index.html,win32com,8,,0,,False,TOO_SHORT,TOO_SHORT
PythonCOM.html,..\kolizeich\.venv\Lib\site-packages\win32com\HTML\PythonCOM.html,Untitled,8,,0,,False,TOO_SHORT,TOO_SHORT
QuickStartClientCom.html,..\kolizeich\.venv\Lib\site-packages\win32com\HTML\QuickStartClientCom.html,Quick Start to Client side COM and Python,41,,0,,False,TOO_SHORT,TOO_SHORT
QuickStartServerCom.html,..\kolizeich\.venv\Lib\site-packages\win32com\HTML\QuickStartServerCom.html,Quick Start to Server Side COM and Python,41,,0,,False,TOO_SHORT,TOO_SHORT
variant.html,..\kolizeich\.venv\Lib\site-packages\win32com\HTML\variant.html,win32com.client.VARIANT,23,,0,,False,TOO_SHORT,TOO_SHORT
test.html,..\kolizeich\.venv\Lib\site-packages\win32comext\axscript\Demos\client\asp\interrupt\test.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
test1.html,..\kolizeich\.venv\Lib\site-packages\win32comext\axscript\Demos\client\asp\interrupt\test1.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
xref-prank_tracker.html,..\kolizeich\build\prank_tracker\xref-prank_tracker.html,"modulegraph cross reference for prank_tracker.py, pyi_rth__tkinter.py, pyi_rth_inspect.py, pyi_rth_multiprocessing.py, pyi_rth_pkgutil.py",137,,0,,False,OK,TOO_SHORT
isapi.html,..\maket_maker\.venv\Lib\site-packages\isapi\doc\isapi.html,Introduction to Python ISAPI support,36,,0,,False,TOO_SHORT,TOO_SHORT
all_figures.html,..\maket_maker\.venv\Lib\site-packages\matplotlib\backends\web_backend\all_figures.html,MPL | WebAgg current figures,28,,0,,False,TOO_SHORT,TOO_SHORT
ipython_inline_figure.html,..\maket_maker\.venv\Lib\site-packages\matplotlib\backends\web_backend\ipython_inline_figure.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
single_figure.html,..\maket_maker\.venv\Lib\site-packages\matplotlib\backends\web_backend\single_figure.html,matplotlib,10,,0,,False,TOO_SHORT,TOO_SHORT
animation_template.html,..\maket_maker\.venv\Lib\site-packages\pyvis\templates\animation_template.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
template.html,..\maket_maker\.venv\Lib\site-packages\pyvis\templates\template.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
index.html,..\maket_maker\.venv\Lib\site-packages\tornado\test\static\dir\index.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
utf8.html,..\maket_maker\.venv\Lib\site-packages\tornado\test\templates\utf8.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
readme.html,..\maket_maker\.venv\Lib\site-packages\win32com\readme.html,win32com Readme,15,,0,,False,TOO_SHORT,TOO_SHORT
GeneratedSupport.html,..\maket_maker\.venv\Lib\site-packages\win32com\HTML\GeneratedSupport.html,Generated Python COM Support,28,,0,,False,TOO_SHORT,TOO_SHORT
index.html,..\maket_maker\.venv\Lib\site-packages\win32com\HTML\index.html,win32com,8,,0,,False,TOO_SHORT,TOO_SHORT
PythonCOM.html,..\maket_maker\.venv\Lib\site-packages\win32com\HTML\PythonCOM.html,Untitled,8,,0,,False,TOO_SHORT,TOO_SHORT
QuickStartClientCom.html,..\maket_maker\.venv\Lib\site-packages\win32com\HTML\QuickStartClientCom.html,Quick Start to Client side COM and Python,41,,0,,False,TOO_SHORT,TOO_SHORT
QuickStartServerCom.html,..\maket_maker\.venv\Lib\site-packages\win32com\HTML\QuickStartServerCom.html,Quick Start to Server Side COM and Python,41,,0,,False,TOO_SHORT,TOO_SHORT
variant.html,..\maket_maker\.venv\Lib\site-packages\win32com\HTML\variant.html,win32com.client.VARIANT,23,,0,,False,TOO_SHORT,TOO_SHORT
test.html,..\maket_maker\.venv\Lib\site-packages\win32comext\axscript\Demos\client\asp\interrupt\test.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
test1.html,..\maket_maker\.venv\Lib\site-packages\win32comext\axscript\Demos\client\asp\interrupt\test1.html,,0,,0,,False,TOO_SHORT,TOO_SHORT
xref-line_analys_PAKS.html,..\maket_maker\build\line_analys_PAKS\xref-line_analys_PAKS.html,"modulegraph cross reference for line_analys_PAKS.py, pyi_rth__tkinter.py, pyi_rth_inspect.py, pyi_rth_mplconfig.py, pyi_rth_multiprocessing.py, pyi_rth_pkgres.py, pyi_rth_pkgutil.py, pyi_rth_traitlets.py",203,,0,,False,TOO_LONG,TOO_SHORT
